ID,Congressional District,Call Date,Disposition,Q1
87931,8,9/30/2020,Left Message,
131106,9,10/1/2020,Left Message,
4465,1,9/28/2020,Left Message Recording,
81056,14,9/29/2020,Left Message,
32793,9,9/28/2020,D,
32885,9,9/28/2020,D,
36087,10,9/28/2020,Left Message,
136624,12,10/1/2020,D,
51506,13,9/28/2020,D,
58359,8,9/29/2020,Left Message,
61510,8,9/29/2020,Left Message,
92689,11,9/30/2020,D,
13303,1,9/29/2020,Wrong Number,
138676,14,10/1/2020,C,1
137937,13,10/1/2020,D,
8915,1,9/28/2020,Left Message Recording,
124826,2,10/1/2020,Left Message,
127715,2,10/1/2020,Left Message,
11545,1,9/29/2020,Wrong Number,
115812,2,10/1/2020,Left Message,
87367,8,9/30/2020,Left Message,
3549,1,9/28/2020,Wrong Number,
131275,9,10/1/2020,Left Message,
51004,13,9/28/2020,Left Message,
91011,10,9/30/2020,Left Message,
61178,8,9/29/2020,Left Message,
94920,11,9/30/2020,WN,
153589,6,10/2/2020,C,4 - Refused
29855,8,9/28/2020,Left Message,
158514,7,10/2/2020,Left Message,
163134,8,10/2/2020,Left Message,
138236,13,10/1/2020,D,
6780,1,9/28/2020,Left Message Recording,
5670,1,9/28/2020,Wrong Number,
128971,8,10/1/2020,D,
37112,10,9/28/2020,D,
28522,8,9/28/2020,D,
129407,8,10/1/2020,Left Message,
81089,14,9/29/2020,Left Message,
131895,10,10/1/2020,D,
7246,1,9/28/2020,Left Message Recording,
48274,12,9/28/2020,Left Message,
82849,15,9/29/2020,D,
84906,15,9/29/2020,D,
152531,6,10/2/2020,Left Message,
153501,6,10/2/2020,Left Message,
50956,13,9/28/2020,D,
134720,11,10/1/2020,Left Message,
133587,11,10/1/2020,Left Message,
9520,1,9/28/2020,Left Message Recording,
98650,12,9/30/2020,D,
132439,10,10/1/2020,Left Message,
29910,8,9/28/2020,D,
4252,1,9/28/2020,Wrong Number,
34468,9,9/28/2020,Left Message,
8056,1,9/28/2020,Left Message Recording,
7448,1,9/28/2020,Wrong Number,
12293,1,9/29/2020,Wrong Number,
143473,3,10/2/2020,Left Message,
155136,6,10/2/2020,C,3 - Undecided
106308,14,9/30/2020,Left Message,
4388,1,9/28/2020,Left Message Recording,
90879,10,9/30/2020,C,2
21552,1,10/01/2020,Wrong Number,
35742,10,9/28/2020,D,
149186,6,10/2/2020,Left Message,
106596,14,9/30/2020,C,4
61294,8,9/29/2020,Left Message,
72070,11,9/29/2020,C,1
13061,1,9/29/2020,Wrong Number,
76592,12,9/29/2020,Left Message,
94434,11,9/30/2020,Left Message,
81970,14,9/29/2020,D,
154345,6,10/2/2020,Left Message,
58812,8,9/29/2020,C,4
75302,12,9/29/2020,D,
117708,2,10/1/2020,Left Message,
117794,2,10/1/2020,Left Message,
149001,6,10/2/2020,Left Message,
91470,10,9/30/2020,Left Message,
163143,8,10/2/2020,C,3 - Undecided
2391,1,9/28/2020,Left Message Recording,
10236,1,9/29/2020,Wrong Number,
124424,2,10/1/2020,Left Message,
71097,11,9/29/2020,Left Message,
155737,6,10/2/2020,Left Message,
44571,12,9/28/2020,Left Message,
90495,10,9/30/2020,C,1
116240,2,10/1/2020,Left Message,
73567,11,9/29/2020,C,4 - Refused
74110,12,9/29/2020,Left Message,
105801,14,9/30/2020,C,1
138610,14,10/1/2020,D,
144815,3,10/2/2020,Left Message,
142081,2,10/2/2020,Left Message,
91096,10,9/30/2020,C,4 - Refused
21639,1,10/01/2020,Wrong Number,
45618,12,9/28/2020,C,4
42364,11,9/28/2020,D,
9300,1,9/28/2020,Left Message Recording,
62672,9,9/29/2020,Left Message,
41167,11,9/28/2020,Left Message,
138609,14,10/1/2020,D,
21873,1,10/01/2020,Wrong Number,
155819,6,10/2/2020,Left Message,
37656,11,9/28/2020,D,
126193,2,10/1/2020,Left Message,
101106,12,9/30/2020,Left Message,
100898,12,9/30/2020,Left Message,
122420,2,10/1/2020,Left Message,
151628,6,10/2/2020,Left Message,
58831,8,9/29/2020,Left Message,
35469,10,9/28/2020,Left Message,
19254,1,9/30/2020,Left Message Recording,
54104,14,9/28/2020,Left Message,
82928,15,9/29/2020,Left Message,
69061,11,9/29/2020,Left Message,
152391,6,10/2/2020,Left Message,
26350,1,10/01/2020,Wrong Number,
153640,6,10/2/2020,D,
152093,6,10/2/2020,Left Message,
86313,8,9/30/2020,Left Message,
32022,9,9/28/2020,Left Message,
109538,15,9/30/2020,Left Message,
159493,7,10/2/2020,Left Message,
156638,6,10/2/2020,Left Message,
123947,2,10/1/2020,Left Message,
135065,11,10/1/2020,Left Message,
149312,6,10/2/2020,Left Message,
59146,8,9/29/2020,Left Message,
20113,1,9/30/2020,Wrong Number,
154821,6,10/2/2020,Left Message,
22543,1,10/01/2020,Wrong Number,
44106,12,9/28/2020,Left Message,
74231,12,9/29/2020,Left Message,
18747,1,9/30/2020,Wrong Number,
38064,11,9/28/2020,D,
72202,11,9/29/2020,Left Message,
2219,1,9/28/2020,Wrong Number,
159970,7,10/2/2020,Left Message,
140963,2,10/2/2020,D,
117423,2,10/1/2020,Left Message,
31338,8,9/28/2020,D,
102812,13,9/30/2020,Left Message,
145026,3,10/2/2020,Left Message,
110323,15,9/30/2020,Left Message,
157579,7,10/2/2020,Left Message,
44378,12,9/28/2020,D,
75219,12,9/29/2020,C,1
10734,1,9/29/2020,Wrong Number,
156911,6,10/2/2020,C,Refused
65517,9,9/29/2020,Left Message,
5353,1,9/28/2020,Left Message Recording,
73902,12,9/29/2020,FX,
6083,1,9/28/2020,Wrong Number,
82906,15,9/29/2020,Left Message,
116502,2,10/1/2020,Left Message,
99738,12,9/30/2020,Left Message,
462,1,9/28/2020,Answered,1
82818,15,9/29/2020,C,4
150403,6,10/2/2020,D,
65211,9,9/29/2020,Left Message,
17552,1,9/30/2020,Wrong Number,
106846,14,9/30/2020,Left Message,
93173,11,9/30/2020,Left Message,
151626,6,10/2/2020,D,
61287,8,9/29/2020,Left Message,
148846,6,10/2/2020,C,1
76149,12,9/29/2020,Left Message,
19595,1,9/30/2020,Left Message Recording,
114210,1,10/1/2020,C,2
47987,12,9/28/2020,D,
27891,8,9/28/2020,C,4 - Refused
49304,13,9/28/2020,Left Message,
36598,10,9/28/2020,Left Message,
78822,13,9/29/2020,Left Message,
163166,8,10/2/2020,Left Message,
163042,8,10/2/2020,C,4 - Refused
11870,1,9/29/2020,Wrong Number,
148733,6,10/2/2020,C,1
150529,6,10/2/2020,Left Message,
68728,11,9/29/2020,Left Message,
25803,1,10/01/2020,Left Message Recording,
16055,1,9/30/2020,Wrong Number,
49752,13,9/28/2020,D,
27797,1,10/2/2020,Wrong Number,
144276,3,10/2/2020,D,
108029,14,9/30/2020,Left Message,
128281,2,10/1/2020,Left Message,
24590,1,10/01/2020,Wrong Number,
68676,11,9/29/2020,Left Message,
98868,12,9/30/2020,Left Message,
25589,1,10/01/2020,Left Message Recording,
130283,8,10/1/2020,D,
67150,10,9/29/2020,Left Message,
109456,15,9/30/2020,Left Message,
75145,12,9/29/2020,Left Message,
7062,1,9/28/2020,Wrong Number,
5719,1,9/28/2020,Wrong Number,
67207,10,9/29/2020,Left Message,
102659,13,9/30/2020,Left Message,
89707,9,9/30/2020,C,3 - Undecided
46270,12,9/28/2020,D,
114984,2,10/1/2020,C,4 - Refused
113106,1,10/1/2020,C,4 - Refused
66683,10,9/29/2020,C,4
137265,12,10/1/2020,D,
46144,12,9/28/2020,D,
70567,11,9/29/2020,Left Message,
7707,1,9/28/2020,Left Message Recording,
46117,12,9/28/2020,Left Message,
22140,1,10/01/2020,Wrong Number,
40294,11,9/28/2020,D,
54001,14,9/28/2020,Left Message,
144857,3,10/2/2020,C,2
133727,11,10/1/2020,Left Message,
142442,3,10/2/2020,Left Message,
132070,10,10/1/2020,D,
25993,1,10/01/2020,Wrong Number,
78055,12,9/29/2020,Left Message,
104819,13,9/30/2020,Left Message,
42564,11,9/28/2020,C,4 - Refused
15388,1,9/29/2020,Wrong Number,
33589,9,9/28/2020,Left Message,
137177,12,10/1/2020,D,
137009,12,10/1/2020,D,
138584,14,10/1/2020,D,
45672,12,9/28/2020,D,
42310,11,9/28/2020,Left Message,
103467,13,9/30/2020,C,1
150358,6,10/2/2020,Left Message,
94987,11,9/30/2020,Left Message,
123325,2,10/1/2020,Left Message,
57111,15,9/28/2020,Left Message,
46289,12,9/28/2020,D,
107269,14,9/30/2020,Left Message,
43353,12,9/28/2020,D,
148289,5,10/2/2020,C,1
19060,1,9/30/2020,Wrong Number,
11885,1,9/29/2020,Wrong Number,
8993,1,9/28/2020,Left Message Recording,
128199,2,10/1/2020,Left Message,
113271,1,10/1/2020,C,1
72690,11,9/29/2020,Left Message,
146718,3,10/2/2020,Left Message,
133135,11,10/1/2020,Left Message,
32584,9,9/28/2020,Left Message,
80019,13,9/29/2020,Left Message,
46472,12,9/28/2020,D,
51718,13,9/28/2020,C,3 - Undecided
49510,13,9/28/2020,Left Message,
129564,8,10/1/2020,Left Message,
21486,1,10/01/2020,Wrong Number,
105518,13,9/30/2020,Left Message,
39330,11,9/28/2020,Left Message,
150107,6,10/2/2020,Left Message,
53654,14,9/28/2020,D,
63741,9,9/29/2020,Left Message,
42250,11,9/28/2020,D,
155443,6,10/2/2020,Left Message,
5585,1,9/28/2020,Wrong Number,
21943,1,10/01/2020,Wrong Number,
132027,10,10/1/2020,D,
43652,12,9/28/2020,Left Message,
50651,13,9/28/2020,Left Message,
56364,15,9/28/2020,Left Message,
129096,8,10/1/2020,D,
161474,7,10/2/2020,C,Yes
101530,12,9/30/2020,Left Message,
63217,9,9/29/2020,Left Message,
83295,15,9/29/2020,C,3 - Undecided
10422,1,9/29/2020,Wrong Number,
156420,6,10/2/2020,Left Message,
56599,15,9/28/2020,Left Message,
122090,2,10/1/2020,Left Message,
42091,11,9/28/2020,C,4
120640,2,10/1/2020,Left Message,
85718,8,9/30/2020,C,2
26647,1,10/01/2020,Wrong Number,
27314,1,10/2/2020,Wrong Number,
73550,11,9/29/2020,Left Message,
65291,9,9/29/2020,C,4 - Refused
139955,15,10/1/2020,Left Message,
7561,1,9/28/2020,Left Message Recording,
73076,11,9/29/2020,Left Message,
134659,11,10/1/2020,D,
156463,6,10/2/2020,C,4 - Refused
16415,1,9/30/2020,Wrong Number,
69213,11,9/29/2020,Left Message,
23226,1,10/01/2020,Wrong Number,
125690,2,10/1/2020,Left Message,
58268,8,9/29/2020,Left Message,
146425,3,10/2/2020,Left Message,
134425,11,10/1/2020,Left Message,
136875,12,10/1/2020,C,Yes
131965,10,10/1/2020,C,4 - Refused
78764,13,9/29/2020,C,1
51520,13,9/28/2020,Left Message,
106933,14,9/30/2020,Left Message,
16330,1,9/30/2020,Wrong Number,
100682,12,9/30/2020,Left Message,
4325,1,9/28/2020,Left Message Recording,
134780,11,10/1/2020,D,
5086,1,9/28/2020,Wrong Number,
125669,2,10/1/2020,Left Message,
74462,12,9/29/2020,Left Message,
58603,8,9/29/2020,Left Message,
30795,8,9/28/2020,Left Message,
22275,1,10/01/2020,Wrong Number,
51875,14,9/28/2020,C,4 - Refused
133452,11,10/1/2020,C,3 - Undecided
50626,13,9/28/2020,Left Message,
163267,8,10/2/2020,Left Message,
87178,8,9/30/2020,Left Message,
145036,3,10/2/2020,Left Message,
121367,2,10/1/2020,Left Message,
52639,14,9/28/2020,Left Message,
156408,6,10/2/2020,Left Message,
59658,8,9/29/2020,Left Message,
46339,12,9/28/2020,D,
18997,1,9/30/2020,Wrong Number,
86620,8,9/30/2020,Left Message,
60502,8,9/29/2020,Left Message,
153353,6,10/2/2020,Left Message,
123741,2,10/1/2020,Left Message,
78542,13,9/29/2020,Left Message,
125324,2,10/1/2020,Left Message,
10038,1,9/29/2020,Wrong Number,
85529,8,9/30/2020,C,Undecided
33624,9,9/28/2020,C,3
7691,1,9/28/2020,Wrong Number,
151010,6,10/2/2020,Left Message,
129521,8,10/1/2020,Left Message,
863,1,9/28/2020,Wrong Number,
30115,8,9/28/2020,C,4 - Refused
58805,8,9/29/2020,C,4 - Refused
59098,8,9/29/2020,Left Message,
109986,15,9/30/2020,Left Message,
139078,14,10/1/2020,Left Message,
7609,1,9/28/2020,Left Message Recording,
141180,2,10/2/2020,D,
8267,1,9/28/2020,Left Message Recording,
103410,13,9/30/2020,Left Message,
43041,12,9/28/2020,Left Message,
137289,12,10/1/2020,Left Message,
152505,6,10/2/2020,Left Message,
28646,8,9/28/2020,Left Message,
70703,11,9/29/2020,D,
163842,8,10/2/2020,C,4 - Refused
144964,3,10/2/2020,C,1
66106,10,9/29/2020,Left Message,
102839,13,9/30/2020,Left Message,
90620,10,9/30/2020,Left Message,
90827,10,9/30/2020,C,4
136958,12,10/1/2020,D,
3438,1,9/28/2020,Wrong Number,
159538,7,10/2/2020,D,
83967,15,9/29/2020,Left Message,
147292,4,10/2/2020,Left Message,
162228,7,10/2/2020,D,
82525,14,9/29/2020,D,
77995,12,9/29/2020,Left Message,
133984,11,10/1/2020,Left Message,
4870,1,9/28/2020,Wrong Number,
134314,11,10/1/2020,C,3 - Undecided
62625,8,9/29/2020,Left Message,
29275,8,9/28/2020,C,4
54801,15,9/28/2020,Left Message,
45523,12,9/28/2020,Left Message,
124678,2,10/1/2020,Left Message,
22571,1,10/01/2020,Wrong Number,
120201,2,10/1/2020,Left Message,
31959,9,9/28/2020,Left Message,
61047,8,9/29/2020,Left Message,
83541,15,9/29/2020,D,
116686,2,10/1/2020,Left Message,
8597,1,9/28/2020,Left Message Recording,
16890,1,9/30/2020,Wrong Number,
73230,11,9/29/2020,C,4 - Refused
46327,12,9/28/2020,Left Message,
84842,15,9/29/2020,Left Message,
76840,12,9/29/2020,D,
41631,11,9/28/2020,C,2 - No
446,,9/28/2020,Wrong Number,
93121,11,9/30/2020,C,4
18463,1,9/30/2020,Wrong Number,
97635,12,9/30/2020,Left Message,
28347,8,9/28/2020,Left Message,
64653,9,9/29/2020,C,3 - Undecided
127048,2,10/1/2020,Left Message,
22040,1,10/01/2020,Wrong Number,
132897,11,10/1/2020,Left Message,
48488,12,9/28/2020,Left Message,
32461,9,9/28/2020,Left Message,
37106,10,9/28/2020,Left Message,
121,1,9/28/2020,Left Message Recording,
21275,1,9/30/2020,Wrong Number,
6938,1,9/28/2020,Wrong Number,
50530,13,9/28/2020,D,
145961,3,10/2/2020,Left Message,
94214,11,9/30/2020,Left Message,
108655,15,9/30/2020,Left Message,
87711,8,9/30/2020,C,2 - No
41106,11,9/28/2020,D,
26222,1,10/01/2020,Wrong Number,
119199,2,10/1/2020,Left Message,
76543,12,9/29/2020,D,
138258,13,10/1/2020,D,
59511,8,9/29/2020,D,
52207,14,9/28/2020,Left Message,
17104,1,9/30/2020,Wrong Number,
89891,9,9/30/2020,Left Message,
24810,1,10/01/2020,Wrong Number,
55910,15,9/28/2020,Left Message,
70514,11,9/29/2020,Left Message,
116627,2,10/1/2020,Left Message,
10046,1,9/29/2020,Wrong Number,
76824,12,9/29/2020,Left Message,
78001,12,9/29/2020,D,
70820,11,9/29/2020,Left Message,
126596,2,10/1/2020,Left Message,
12412,1,9/29/2020,Wrong Number,
48396,12,9/28/2020,Left Message,
165166,8,10/2/2020,Left Message,
142705,3,10/2/2020,Left Message,
54094,14,9/28/2020,Left Message,
91032,10,9/30/2020,D,
66517,10,9/29/2020,Left Message,
89374,9,9/30/2020,D,
107342,14,9/30/2020,Left Message,
125096,2,10/1/2020,Left Message,
23581,1,10/01/2020,Wrong Number,
127948,2,10/1/2020,Left Message,
20655,1,9/30/2020,Wrong Number,
5807,1,9/28/2020,Wrong Number,
136443,12,10/1/2020,D,
40792,11,9/28/2020,Left Message,
144793,3,10/2/2020,Left Message,
101838,12,9/30/2020,Left Message,
44047,12,9/28/2020,Left Message,
92436,11,9/30/2020,Left Message,
14418,1,9/29/2020,Left Message Recording,
65778,9,9/29/2020,Left Message,
118804,2,10/1/2020,Left Message,
43933,12,9/28/2020,Left Message,
100436,12,9/30/2020,Left Message,
79273,13,9/29/2020,Left Message,
29542,8,9/28/2020,Left Message,
93801,11,9/30/2020,D,
61861,8,9/29/2020,Left Message,
5278,1,9/28/2020,Left Message Recording,
7887,1,9/28/2020,Left Message Recording,
114759,1,10/1/2020,C,4 - Refused
58633,8,9/29/2020,Left Message,
88370,9,9/30/2020,C,1
76599,12,9/29/2020,Left Message,
33765,9,9/28/2020,D,
84492,15,9/29/2020,D,
34636,9,9/28/2020,Left Message,
113364,1,10/1/2020,C,1
19556,1,9/30/2020,Left Message Recording,
117885,2,10/1/2020,Left Message,
52490,14,9/28/2020,C,4 - Refused
39053,11,9/28/2020,Left Message,
51755,13,9/28/2020,C,1
151755,6,10/2/2020,Left Message,
133687,11,10/1/2020,Left Message,
54061,14,9/28/2020,D,
98143,12,9/30/2020,Left Message,
33649,9,9/28/2020,D,
161452,7,10/2/2020,Left Message,
23319,1,10/01/2020,Wrong Number,
149820,6,10/2/2020,Left Message,
119691,2,10/1/2020,Left Message,
139850,15,10/1/2020,Left Message,
24372,1,10/01/2020,Wrong Number,
160405,7,10/2/2020,D,
43851,12,9/28/2020,Left Message,
82890,15,9/29/2020,Left Message,
8205,1,9/28/2020,Left Message Recording,
28759,8,9/28/2020,D,
95274,11,9/30/2020,Left Message,
98999,12,9/30/2020,Left Message,
131128,9,10/1/2020,D,
149815,6,10/2/2020,Left Message,
124603,2,10/1/2020,Left Message,
18245,1,9/30/2020,Wrong Number,
73377,11,9/29/2020,D,
150606,6,10/2/2020,C,4 - Refused
45972,12,9/28/2020,Left Message,
29229,8,9/28/2020,C,4 - Refused
150444,6,10/2/2020,C,1 - Yes
128350,2,10/1/2020,Left Message,
60894,8,9/29/2020,Left Message,
90186,10,9/30/2020,Left Message,
70372,11,9/29/2020,Left Message,
126438,2,10/1/2020,Left Message,
39828,11,9/28/2020,Left Message,
17555,1,9/30/2020,Wrong Number,
164403,8,10/2/2020,Left Message,
125844,2,10/1/2020,Left Message,
7897,1,9/28/2020,Left Message Recording,
57568,15,9/28/2020,D,
83036,15,9/29/2020,Left Message,
49240,13,9/28/2020,D,
7411,1,9/28/2020,Wrong Number,
155495,6,10/2/2020,D,
148417,5,10/2/2020,Left Message,
127509,2,10/1/2020,Left Message,
150117,6,10/2/2020,Left Message,
164584,8,10/2/2020,C,1
133919,11,10/1/2020,Left Message,
93151,11,9/30/2020,Left Message,
39154,11,9/28/2020,Left Message,
126078,2,10/1/2020,Left Message,
85181,15,9/29/2020,Left Message,
80118,13,9/29/2020,D,
131922,10,10/1/2020,D,
130014,8,10/1/2020,Left Message,
32217,9,9/28/2020,D,
12291,1,9/29/2020,Wrong Number,
14065,1,9/29/2020,Left Message Recording,
23640,1,10/01/2020,Wrong Number,
7728,1,9/28/2020,Left Message Recording,
122767,2,10/1/2020,Left Message,
55054,15,9/28/2020,D,
5545,1,9/28/2020,Wrong Number,
8496,1,9/28/2020,Left Message Recording,
79853,13,9/29/2020,D,
58746,8,9/29/2020,Left Message,
86472,8,9/30/2020,C,2
72095,11,9/29/2020,Left Message,
34485,9,9/28/2020,C,1
139713,15,10/1/2020,D,
110854,15,9/30/2020,Left Message,
157952,7,10/2/2020,Left Message,
128585,8,10/1/2020,Left Message,
79758,13,9/29/2020,D,
125167,2,10/1/2020,Left Message,
47873,12,9/28/2020,Left Message,
23151,1,10/01/2020,Wrong Number,
77207,12,9/29/2020,D,
93443,11,9/30/2020,Left Message,
39331,11,9/28/2020,Left Message,
95619,11,9/30/2020,C,4 - Refused
119667,2,10/1/2020,Left Message,
1589,1,9/28/2020,Wrong Number,
7088,1,9/28/2020,Left Message Recording,
50393,13,9/28/2020,Left Message,
105365,13,9/30/2020,Left Message,
159777,7,10/2/2020,Left Message,
86814,8,9/30/2020,Left Message,
2720,1,9/28/2020,Left Message Recording,
132116,10,10/1/2020,Left Message,
126096,2,10/1/2020,Left Message,
79186,13,9/29/2020,Left Message,
50141,13,9/28/2020,Left Message,
19699,1,9/30/2020,Left Message Recording,
100860,12,9/30/2020,Left Message,
141040,2,10/2/2020,Left Message,
66160,10,9/29/2020,Left Message,
148169,5,10/2/2020,Left Message,
137625,13,10/1/2020,D,
21300,1,9/30/2020,Wrong Number,
103164,13,9/30/2020,C,1
105863,14,9/30/2020,C,1
32527,9,9/28/2020,Left Message,
109707,15,9/30/2020,D,
58044,8,9/29/2020,Left Message,
63154,9,9/29/2020,Left Message,
126436,2,10/1/2020,Left Message,
96697,11,9/30/2020,Left Message,
32800,9,9/28/2020,Left Message,
41136,11,9/28/2020,D,
132438,10,10/1/2020,D,
109599,15,9/30/2020,C,4 - Refused
103416,13,9/30/2020,Left Message,
154491,6,10/2/2020,D,
36733,10,9/28/2020,Left Message,
143379,3,10/2/2020,Left Message,
162067,7,10/2/2020,C,4 - Refused
155287,6,10/2/2020,Left Message,
12910,1,9/29/2020,Wrong Number,
161793,7,10/2/2020,Left Message,
104641,13,9/30/2020,C,2 - No
49529,13,9/28/2020,C,4 - Refused
157634,7,10/2/2020,C,4 - Refused
162293,7,10/2/2020,D,
134786,11,10/1/2020,Left Message,
55128,15,9/28/2020,Left Message,
52005,14,9/28/2020,Left Message,
100961,12,9/30/2020,C,4 - Refused
16411,1,9/30/2020,Wrong Number,
99068,12,9/30/2020,D,
29556,8,9/28/2020,Left Message,
132466,10,10/1/2020,Left Message,
114467,1,10/1/2020,C,2 - No
25780,1,10/01/2020,Left Message Recording,
57796,15,9/28/2020,D,
18502,1,9/30/2020,Wrong Number,
61458,8,9/29/2020,Left Message,
19426,1,9/30/2020,Left Message Recording,
157867,7,10/2/2020,Left Message,
123247,2,10/1/2020,Left Message,
49418,13,9/28/2020,C,1
114324,1,10/1/2020,C,4
45220,12,9/28/2020,Left Message,
155571,6,10/2/2020,Left Message,
56690,15,9/28/2020,D,
34994,10,9/28/2020,D,
93126,11,9/30/2020,Left Message,
68617,10,9/29/2020,Left Message,
36533,10,9/28/2020,D,
59766,8,9/29/2020,Left Message,
148641,6,10/2/2020,Left Message,
139529,15,10/1/2020,D,
134931,11,10/1/2020,C,4 - Refused
8901,1,9/28/2020,Left Message Recording,
31212,8,9/28/2020,C,4 - Refused
138716,14,10/1/2020,D,
159723,7,10/2/2020,Left Message,
67661,10,9/29/2020,Left Message,
28822,8,9/28/2020,Left Message,
62550,8,9/29/2020,Left Message,
66126,10,9/29/2020,Left Message,
36821,10,9/28/2020,Left Message,
68699,11,9/29/2020,Left Message,
71113,11,9/29/2020,Left Message,
111895,15,9/30/2020,Left Message,
112196,1,10/1/2020,C,1
79282,13,9/29/2020,Left Message,
11310,1,9/29/2020,Wrong Number,
141003,2,10/2/2020,Left Message,
85520,8,9/30/2020,C,1
156056,6,10/2/2020,Left Message,
66972,10,9/29/2020,Left Message,
93963,11,9/30/2020,Left Message,
52571,14,9/28/2020,Left Message,
136525,12,10/1/2020,C,Refused
15040,1,9/29/2020,Wrong Number,
27803,1,10/2/2020,Wrong Number,
110739,15,9/30/2020,Left Message,
69460,11,9/29/2020,C,1
344,1,9/28/2020,Left Message Recording,
117528,2,10/1/2020,Left Message,
11096,1,9/29/2020,Wrong Number,
152964,6,10/2/2020,IR,
64670,9,9/29/2020,D,
52945,14,9/28/2020,Left Message,
141469,2,10/2/2020,C,2 - No
16240,1,9/30/2020,Wrong Number,
14218,1,9/29/2020,Left Message Recording,
74916,12,9/29/2020,Left Message,
14738,1,9/29/2020,Wrong Number,
41113,11,9/28/2020,D,
145139,3,10/2/2020,D,
120523,2,10/1/2020,Left Message,
151388,6,10/2/2020,Left Message,
107392,14,9/30/2020,D,
74049,12,9/29/2020,Left Message,
144552,3,10/2/2020,Left Message,
156998,6,10/2/2020,Left Message,
26567,1,10/01/2020,Wrong Number,
122532,2,10/1/2020,Left Message,
26551,1,10/01/2020,Wrong Number,
130310,8,10/1/2020,C,4
92372,11,9/30/2020,Left Message,
119012,2,10/1/2020,Left Message,
44479,12,9/28/2020,Left Message,
63906,9,9/29/2020,Left Message,
116025,2,10/1/2020,Left Message,
6405,1,9/28/2020,Wrong Number,
164695,8,10/2/2020,Left Message,
165230,8,10/2/2020,Left Message,
95571,11,9/30/2020,Left Message,
154184,6,10/2/2020,Left Message,
4509,1,9/28/2020,Wrong Number,
23922,1,10/01/2020,Wrong Number,
118636,2,10/1/2020,Left Message,
146190,3,10/2/2020,Left Message,
94773,11,9/30/2020,C,4
76212,12,9/29/2020,Left Message,
107552,14,9/30/2020,D,
2394,1,9/28/2020,Wrong Number,
91934,11,9/30/2020,D,
119521,2,10/1/2020,Left Message,
81740,14,9/29/2020,D,
35835,10,9/28/2020,Left Message,
10291,1,9/29/2020,Wrong Number,
12778,1,9/29/2020,Wrong Number,
152273,6,10/2/2020,D,
8792,1,9/28/2020,Left Message Recording,
142499,3,10/2/2020,C,3 - Undecided
6468,1,9/28/2020,Wrong Number,
5840,1,9/28/2020,Left Message Recording,
39629,11,9/28/2020,Left Message,
23143,1,10/01/2020,Wrong Number,
25060,1,10/01/2020,Wrong Number,
30964,8,9/28/2020,Left Message,
49847,13,9/28/2020,C,4 - Refused
156963,6,10/2/2020,C,1
96880,12,9/30/2020,D,
103172,13,9/30/2020,Left Message,
1585,1,9/28/2020,Left Message Recording,
109382,15,9/30/2020,D,
43445,12,9/28/2020,D,
142387,3,10/2/2020,Left Message,
139795,15,10/1/2020,Left Message,
82001,14,9/29/2020,D,
24624,1,10/01/2020,Wrong Number,
43771,12,9/28/2020,D,
103291,13,9/30/2020,Left Message,
99262,12,9/30/2020,Left Message,
110344,15,9/30/2020,Left Message,
152709,6,10/2/2020,Left Message,
155731,6,10/2/2020,Left Message,
36422,10,9/28/2020,C,4 - Refused
8837,1,9/28/2020,Left Message Recording,
54535,15,9/28/2020,D,
113093,1,10/1/2020,C,1
82452,14,9/29/2020,C,Refused
155600,6,10/2/2020,Left Message,
26416,1,10/01/2020,Wrong Number,
4455,1,9/28/2020,Left Message Recording,
88552,9,9/30/2020,Left Message,
84003,15,9/29/2020,C,4
72454,11,9/29/2020,Left Message,
126423,2,10/1/2020,Left Message,
136957,12,10/1/2020,D,
123731,2,10/1/2020,Left Message,
133761,11,10/1/2020,D,
105682,14,9/30/2020,Left Message,
65817,9,9/29/2020,D,
82267,14,9/29/2020,C,2
82273,14,9/29/2020,Left Message,
131294,9,10/1/2020,D,
96359,11,9/30/2020,Left Message,
57562,15,9/28/2020,Left Message,
110000,15,9/30/2020,Left Message,
26406,1,10/01/2020,Wrong Number,
101367,12,9/30/2020,C,Yes
65087,9,9/29/2020,Left Message,
164176,8,10/2/2020,C,4 - Refused
45509,12,9/28/2020,D,
14379,1,9/29/2020,Left Message Recording,
33124,9,9/28/2020,Left Message,
90639,10,9/30/2020,Left Message,
9039,1,9/28/2020,Left Message Recording,
31215,8,9/28/2020,Left Message,
83044,15,9/29/2020,D,
141971,2,10/2/2020,Left Message,
6677,1,9/28/2020,Wrong Number,
110730,15,9/30/2020,Left Message,
146599,3,10/2/2020,C,1
87907,8,9/30/2020,D,
55093,15,9/28/2020,D,
82945,15,9/29/2020,Left Message,
127431,2,10/1/2020,Left Message,
137520,13,10/1/2020,D,
34269,9,9/28/2020,C,4
134521,11,10/1/2020,D,
118740,2,10/1/2020,Left Message,
115350,2,10/1/2020,C,4 - Refused
54468,14,9/28/2020,D,
152140,6,10/2/2020,Left Message,
32930,9,9/28/2020,C,1 - Yes
74865,12,9/29/2020,Left Message,
102363,12,9/30/2020,Left Message,
51628,13,9/28/2020,D,
35989,10,9/28/2020,D,
29733,8,9/28/2020,D,
85600,8,9/30/2020,D,
27075,1,10/2/2020,Wrong Number,
155925,6,10/2/2020,Left Message,
37258,11,9/28/2020,D,
59407,8,9/29/2020,Left Message,
96901,12,9/30/2020,D,
100058,12,9/30/2020,Left Message,
