,ID,Congressional District,Call Date,Disposition,Q1
4440,159777,7,10/02/2020,Left Message,None
4441,86814,8,09/30/2020,Left Message,None
4442,2720,1,09/28/2020,Left Message,None
4443,132116,10,10/01/2020,Left Message,None
4444,126096,2,10/01/2020,Left Message,None
4445,79186,13,09/29/2020,Left Message,None
4446,50141,13,09/28/2020,Left Message,None
4447,19699,1,09/30/2020,Left Message,None
4448,100860,12,09/30/2020,Left Message,None
4449,141040,2,10/02/2020,Left Message,None
4450,66160,10,09/29/2020,Left Message,None
4451,148169,5,10/02/2020,Left Message,None
4452,137625,13,10/01/2020,Bad Number,None
4453,21300,1,09/30/2020,Wrong Number,None
4454,103164,13,09/30/2020,Answered,Yes
4455,105863,14,09/30/2020,Answered,Yes
4456,32527,9,09/28/2020,Left Message,None
4457,109707,15,09/30/2020,Bad Number,None
4458,58044,8,09/29/2020,Left Message,None
4459,63154,9,09/29/2020,Left Message,None
4460,126436,2,10/01/2020,Left Message,None
4461,96697,11,09/30/2020,Left Message,None
4462,32800,9,09/28/2020,Left Message,None
4463,41136,11,09/28/2020,Bad Number,None
4464,132438,10,10/01/2020,Bad Number,None
4465,109599,15,09/30/2020,Answered,Refused
4466,103416,13,09/30/2020,Left Message,None
4467,154491,6,10/02/2020,Bad Number,None
4468,36733,10,09/28/2020,Left Message,None
4469,143379,3,10/02/2020,Left Message,None
4470,162067,7,10/02/2020,Answered,Refused
4471,155287,6,10/02/2020,Left Message,None
4472,12910,1,09/29/2020,Wrong Number,None
4473,161793,7,10/02/2020,Left Message,None
4474,104641,13,09/30/2020,Answered,No
4475,49529,13,09/28/2020,Answered,Refused
4476,157634,7,10/02/2020,Answered,Refused
4477,162293,7,10/02/2020,Bad Number,None
4478,134786,11,10/01/2020,Left Message,None
4479,55128,15,09/28/2020,Left Message,None
4480,52005,14,09/28/2020,Left Message,None
4481,100961,12,09/30/2020,Answered,Refused
4482,16411,1,09/30/2020,Wrong Number,None
4483,99068,12,09/30/2020,Bad Number,None
4484,29556,8,09/28/2020,Left Message,None
4485,132466,10,10/01/2020,Left Message,None
4486,114467,1,10/01/2020,Answered,No
4487,25780,1,10/01/2020,Left Message,None
4488,57796,15,09/28/2020,Bad Number,None
4489,18502,1,09/30/2020,Wrong Number,None
4490,61458,8,09/29/2020,Left Message,None
4491,19426,1,09/30/2020,Left Message,None
4492,157867,7,10/02/2020,Left Message,None
4493,123247,2,10/01/2020,Left Message,None
4494,49418,13,09/28/2020,Answered,Yes
4495,114324,1,10/01/2020,Answered,Refused
4496,45220,12,09/28/2020,Left Message,None
4497,155571,6,10/02/2020,Left Message,None
4498,56690,15,09/28/2020,Bad Number,None
4499,34994,10,09/28/2020,Bad Number,None
4500,93126,11,09/30/2020,Left Message,None
4501,68617,10,09/29/2020,Left Message,None
4502,36533,10,09/28/2020,Bad Number,None
4503,59766,8,09/29/2020,Left Message,None
4504,148641,6,10/02/2020,Left Message,None
4505,139529,15,10/01/2020,Bad Number,None
4506,134931,11,10/01/2020,Answered,Refused
4507,8901,1,09/28/2020,Left Message,None
4508,31212,8,09/28/2020,Answered,Refused
4509,138716,14,10/01/2020,Bad Number,None
4510,159723,7,10/02/2020,Left Message,None
4511,67661,10,09/29/2020,Left Message,None
4512,28822,8,09/28/2020,Left Message,None
4513,62550,8,09/29/2020,Left Message,None
4514,66126,10,09/29/2020,Left Message,None
4515,36821,10,09/28/2020,Left Message,None
4516,68699,11,09/29/2020,Left Message,None
4517,71113,11,09/29/2020,Left Message,None
4518,111895,15,09/30/2020,Left Message,None
4519,112196,1,10/01/2020,Answered,Yes
4520,79282,13,09/29/2020,Left Message,None
4521,11310,1,09/29/2020,Wrong Number,None
4522,141003,2,10/02/2020,Left Message,None
4523,85520,8,09/30/2020,Answered,Yes
4524,156056,6,10/02/2020,Left Message,None
4525,66972,10,09/29/2020,Left Message,None
4526,93963,11,09/30/2020,Left Message,None
4527,52571,14,09/28/2020,Left Message,None
4528,136525,12,10/01/2020,Answered,Refused
4529,15040,1,09/29/2020,Wrong Number,None
4530,27803,1,10/02/2020,Wrong Number,None
4531,110739,15,09/30/2020,Left Message,None
4532,69460,11,09/29/2020,Answered,Yes
4533,344,1,09/28/2020,Left Message,None
4534,117528,2,10/01/2020,Left Message,None
4535,11096,1,09/29/2020,Wrong Number,None
4536,152964,6,10/02/2020,Answered,None
4537,64670,9,09/29/2020,Bad Number,None
4538,52945,14,09/28/2020,Left Message,None
4539,141469,2,10/02/2020,Answered,No
4540,16240,1,09/30/2020,Wrong Number,None
4541,14218,1,09/29/2020,Left Message,None
4542,74916,12,09/29/2020,Left Message,None
4543,14738,1,09/29/2020,Wrong Number,None
4544,41113,11,09/28/2020,Bad Number,None
4545,145139,3,10/02/2020,Bad Number,None
4546,120523,2,10/01/2020,Left Message,None
4547,151388,6,10/02/2020,Left Message,None
4548,107392,14,09/30/2020,Bad Number,None
4549,74049,12,09/29/2020,Left Message,None
4550,144552,3,10/02/2020,Left Message,None
4551,156998,6,10/02/2020,Left Message,None
4552,26567,1,10/01/2020,Wrong Number,None
4553,122532,2,10/01/2020,Left Message,None
4554,26551,1,10/01/2020,Wrong Number,None
4555,130310,8,10/01/2020,Answered,Refused
4556,92372,11,09/30/2020,Left Message,None
4557,119012,2,10/01/2020,Left Message,None
4558,44479,12,09/28/2020,Left Message,None
4559,63906,9,09/29/2020,Left Message,None
4560,116025,2,10/01/2020,Left Message,None
4561,6405,1,09/28/2020,Wrong Number,None
4562,164695,8,10/02/2020,Left Message,None
4563,165230,8,10/02/2020,Left Message,None
4564,95571,11,09/30/2020,Left Message,None
4565,154184,6,10/02/2020,Left Message,None
4566,4509,1,09/28/2020,Wrong Number,None
4567,23922,1,10/01/2020,Wrong Number,None
4568,118636,2,10/01/2020,Left Message,None
4569,146190,3,10/02/2020,Left Message,None
4570,94773,11,09/30/2020,Answered,Refused
4571,76212,12,09/29/2020,Left Message,None
4572,107552,14,09/30/2020,Bad Number,None
4573,2394,1,09/28/2020,Wrong Number,None
4574,91934,11,09/30/2020,Bad Number,None
4575,119521,2,10/01/2020,Left Message,None
4576,81740,14,09/29/2020,Bad Number,None
4577,35835,10,09/28/2020,Left Message,None
4578,10291,1,09/29/2020,Wrong Number,None
4579,12778,1,09/29/2020,Wrong Number,None
4580,152273,6,10/02/2020,Bad Number,None
4581,8792,1,09/28/2020,Left Message,None
4582,142499,3,10/02/2020,Answered,Undecided
4583,6468,1,09/28/2020,Wrong Number,None
4584,5840,1,09/28/2020,Left Message,None
4585,39629,11,09/28/2020,Left Message,None
4586,23143,1,10/01/2020,Wrong Number,None
4587,25060,1,10/01/2020,Wrong Number,None
4588,30964,8,09/28/2020,Left Message,None
4589,49847,13,09/28/2020,Answered,Refused
4590,156963,6,10/02/2020,Answered,Yes
4591,96880,12,09/30/2020,Bad Number,None
4592,103172,13,09/30/2020,Left Message,None
4593,1585,1,09/28/2020,Left Message,None
4594,109382,15,09/30/2020,Bad Number,None
4595,43445,12,09/28/2020,Bad Number,None
4596,142387,3,10/02/2020,Left Message,None
4597,139795,15,10/01/2020,Left Message,None
4598,82001,14,09/29/2020,Bad Number,None
4599,24624,1,10/01/2020,Wrong Number,None
4600,43771,12,09/28/2020,Bad Number,None
4601,103291,13,09/30/2020,Left Message,None
4602,99262,12,09/30/2020,Left Message,None
4603,110344,15,09/30/2020,Left Message,None
4604,152709,6,10/02/2020,Left Message,None
4605,155731,6,10/02/2020,Left Message,None
4606,36422,10,09/28/2020,Answered,Refused
4607,8837,1,09/28/2020,Left Message,None
4608,54535,15,09/28/2020,Bad Number,None
4609,113093,1,10/01/2020,Answered,Yes
4610,82452,14,09/29/2020,Answered,Refused
4611,155600,6,10/02/2020,Left Message,None
4612,26416,1,10/01/2020,Wrong Number,None
4613,4455,1,09/28/2020,Left Message,None
4614,88552,9,09/30/2020,Left Message,None
4615,84003,15,09/29/2020,Answered,Refused
4616,72454,11,09/29/2020,Left Message,None
4617,126423,2,10/01/2020,Left Message,None
4618,136957,12,10/01/2020,Bad Number,None
4619,123731,2,10/01/2020,Left Message,None
4620,133761,11,10/01/2020,Bad Number,None
4621,105682,14,09/30/2020,Left Message,None
4622,65817,9,09/29/2020,Bad Number,None
4623,82267,14,09/29/2020,Answered,No
4624,82273,14,09/29/2020,Left Message,None
4625,131294,9,10/01/2020,Bad Number,None
4626,96359,11,09/30/2020,Left Message,None
4627,57562,15,09/28/2020,Left Message,None
4628,110000,15,09/30/2020,Left Message,None
4629,26406,1,10/01/2020,Wrong Number,None
4630,101367,12,09/30/2020,Answered,Yes
4631,65087,9,09/29/2020,Left Message,None
4632,164176,8,10/02/2020,Answered,Refused
4633,45509,12,09/28/2020,Bad Number,None
4634,14379,1,09/29/2020,Left Message,None
4635,33124,9,09/28/2020,Left Message,None
4636,90639,10,09/30/2020,Left Message,None
4637,9039,1,09/28/2020,Left Message,None
4638,31215,8,09/28/2020,Left Message,None
4639,83044,15,09/29/2020,Bad Number,None
4640,141971,2,10/02/2020,Left Message,None
4641,6677,1,09/28/2020,Wrong Number,None
4642,110730,15,09/30/2020,Left Message,None
4643,146599,3,10/02/2020,Answered,Yes
4644,87907,8,09/30/2020,Bad Number,None
4645,55093,15,09/28/2020,Bad Number,None
4646,82945,15,09/29/2020,Left Message,None
4647,127431,2,10/01/2020,Left Message,None
4648,137520,13,10/01/2020,Bad Number,None
4649,34269,9,09/28/2020,Answered,Refused
4650,134521,11,10/01/2020,Bad Number,None
4651,118740,2,10/01/2020,Left Message,None
4652,115350,2,10/01/2020,Answered,Refused
4653,54468,14,09/28/2020,Bad Number,None
4654,152140,6,10/02/2020,Left Message,None
4655,32930,9,09/28/2020,Answered,Yes
4656,74865,12,09/29/2020,Left Message,None
4657,102363,12,09/30/2020,Left Message,None
4658,51628,13,09/28/2020,Bad Number,None
4659,35989,10,09/28/2020,Bad Number,None
4660,29733,8,09/28/2020,Bad Number,None
4661,85600,8,09/30/2020,Bad Number,None
4662,27075,1,10/02/2020,Wrong Number,None
4663,155925,6,10/02/2020,Left Message,None
4664,37258,11,09/28/2020,Bad Number,None
4665,59407,8,09/29/2020,Left Message,None
4666,96901,12,09/30/2020,Bad Number,None
4667,100058,12,09/30/2020,Left Message,None
4668,72019,11,09/29/2020,Answered,Refused
4669,42864,11,09/28/2020,Left Message,None
4670,126707,2,10/01/2020,Left Message,None
4671,57758,15,09/28/2020,Answered,No
4672,14625,1,09/29/2020,Left Message,None
4673,137644,13,10/01/2020,Left Message,None
4674,25908,1,10/01/2020,Wrong Number,None
4675,129571,8,10/01/2020,Left Message,None
4676,57434,15,09/28/2020,Left Message,None
4677,122343,2,10/01/2020,Left Message,None
4678,114561,1,10/01/2020,Answered,No
4679,71899,11,09/29/2020,Answered,Yes
4680,65726,9,09/29/2020,Left Message,None
4681,115546,2,10/01/2020,Answered,Refused
4682,64093,9,09/29/2020,Left Message,None
4683,3857,1,09/28/2020,Left Message,None
4684,99294,12,09/30/2020,Left Message,None
4685,138086,13,10/01/2020,Answered,No
4686,26141,1,10/01/2020,Wrong Number,None
4687,125115,2,10/01/2020,Left Message,None
4688,68111,10,09/29/2020,Left Message,None
4689,9029,1,09/28/2020,Left Message,None
4690,164398,8,10/02/2020,Left Message,None
4691,136667,12,10/01/2020,Left Message,None
4692,112632,1,10/01/2020,Answered,Undecided
4693,3947,1,09/28/2020,Answered,Yes
4694,149702,6,10/02/2020,Left Message,None
4695,150550,6,10/02/2020,Left Message,None
4696,161116,7,10/02/2020,Left Message,None
4697,161841,7,10/02/2020,Bad Number,None
4698,88159,9,09/30/2020,Left Message,None
4699,15272,1,09/29/2020,Wrong Number,None
4700,151648,6,10/02/2020,Left Message,None
4701,83159,15,09/29/2020,Left Message,None
4702,58246,8,09/29/2020,Left Message,None
4703,37287,11,09/28/2020,Bad Number,None
4704,62192,8,09/29/2020,Left Message,None
4705,14878,1,09/29/2020,Wrong Number,None
4706,16837,1,09/30/2020,Wrong Number,None
4707,47065,12,09/28/2020,Left Message,None
4708,48157,12,09/28/2020,Left Message,None
4709,160324,7,10/02/2020,Bad Number,None
4710,93852,11,09/30/2020,Left Message,None
4711,91045,10,09/30/2020,Bad Number,None
4712,152296,6,10/02/2020,Answered,No
4713,53304,14,09/28/2020,Left Message,None
4714,59898,8,09/29/2020,Bad Number,None
4715,94333,11,09/30/2020,Answered,Refused
4716,18686,1,09/30/2020,Wrong Number,None
4717,117882,2,10/01/2020,Left Message,None
4718,158686,7,10/02/2020,Left Message,None
4719,122617,2,10/01/2020,Left Message,None
4720,157785,7,10/02/2020,Left Message,None
4721,126205,2,10/01/2020,Left Message,None
4722,7053,1,09/28/2020,Wrong Number,None
4723,124832,2,10/01/2020,Left Message,None
4724,19031,1,09/30/2020,Wrong Number,None
4725,75951,12,09/29/2020,Left Message,None
4726,80290,13,09/29/2020,Answered,Refused
4727,1329,1,09/28/2020,Wrong Number,None
4728,165160,8,10/02/2020,Left Message,None
4729,138157,13,10/01/2020,Bad Number,None
4730,129796,8,10/01/2020,Answered,Yes
4731,30998,8,09/28/2020,Answered,Yes
4732,11291,1,09/29/2020,Wrong Number,None
4733,97737,12,09/30/2020,Answered,Yes
4734,68867,11,09/29/2020,Left Message,None
4735,77430,12,09/29/2020,Answered,Yes
4736,155697,6,10/02/2020,Left Message,None
4737,28569,8,09/28/2020,Left Message,None
4738,103011,13,09/30/2020,Left Message,None
4739,37148,10,09/28/2020,Left Message,None
4740,153945,6,10/02/2020,Bad Number,None
4741,138675,14,10/01/2020,Bad Number,None
4742,62027,8,09/29/2020,Bad Number,None
4743,74125,12,09/29/2020,Bad Number,None
4744,61981,8,09/29/2020,Left Message,None
4745,126765,2,10/01/2020,Left Message,None
4746,157168,7,10/02/2020,Left Message,None
4747,65124,9,09/29/2020,Left Message,None
4748,18539,1,09/30/2020,Wrong Number,None
4749,75947,12,09/29/2020,Left Message,None
4750,100309,12,09/30/2020,Left Message,None
4751,144297,3,10/02/2020,Left Message,None
4752,17680,1,09/30/2020,Wrong Number,None
4753,111758,15,09/30/2020,Answered,Yes
4754,102020,12,09/30/2020,Left Message,None
4755,27540,1,10/02/2020,Wrong Number,None
4756,60347,8,09/29/2020,Bad Number,None
4757,71866,11,09/29/2020,Left Message,None
4758,126037,2,10/01/2020,Left Message,None
4759,146046,3,10/02/2020,Left Message,None
4760,21788,1,10/01/2020,Wrong Number,None
4761,7392,1,09/28/2020,Wrong Number,None
4762,141336,2,10/02/2020,Answered,Yes
4763,11694,1,09/29/2020,Wrong Number,None
4764,24531,1,10/01/2020,Wrong Number,None
4765,117244,2,10/01/2020,Left Message,None
4766,101182,12,09/30/2020,Answered,Yes
4767,58517,8,09/29/2020,Left Message,None
4768,95117,11,09/30/2020,Answered,Yes
4769,119739,2,10/01/2020,Left Message,None
4770,39522,11,09/28/2020,Bad Number,None
4771,49307,13,09/28/2020,Left Message,None
4772,77942,12,09/29/2020,Answered,Yes
4773,98841,12,09/30/2020,Answered,Yes
4774,30851,8,09/28/2020,Left Message,None
4775,8344,1,09/28/2020,Left Message,None
4776,21454,1,10/01/2020,Wrong Number,None
4777,119108,2,10/01/2020,Left Message,None
4778,131199,9,10/01/2020,Left Message,None
4779,149173,6,10/02/2020,Left Message,None
4780,112634,1,10/01/2020,Answered,Refused
4781,7460,1,09/28/2020,Wrong Number,None
4782,34540,9,09/28/2020,Left Message,None
4783,70086,11,09/29/2020,Bad Number,None
4784,594,1,09/28/2020,Wrong Number,None
4785,141132,2,10/02/2020,Answered,Undecided
4786,26007,1,10/01/2020,Wrong Number,None
4787,6761,1,09/28/2020,Left Message,None
4788,164059,8,10/02/2020,Answered,Refused
4789,104131,13,09/30/2020,Bad Number,None
4790,135669,11,10/01/2020,Left Message,None
4791,105481,13,09/30/2020,Left Message,None
4792,145745,3,10/02/2020,Answered,Refused
4793,119372,2,10/01/2020,Left Message,None
4794,41673,11,09/28/2020,Left Message,None
4795,31947,9,09/28/2020,Left Message,None
4796,109863,15,09/30/2020,Answered,No
4797,127694,2,10/01/2020,Left Message,None
4798,11562,1,09/29/2020,Wrong Number,None
4799,156176,6,10/02/2020,Answered,Refused
4800,2199,1,09/28/2020,Wrong Number,None
4801,20745,1,09/30/2020,Wrong Number,None
4802,158890,7,10/02/2020,Left Message,None
4803,13892,1,09/29/2020,Left Message,None
4804,37603,11,09/28/2020,Left Message,None
4805,114021,1,10/01/2020,Answered,Yes
4806,8390,1,09/28/2020,Left Message,None
4807,69826,11,09/29/2020,Left Message,None
4808,149052,6,10/02/2020,Left Message,None
4809,85360,15,09/29/2020,Bad Number,None
4810,96377,11,09/30/2020,Bad Number,None
4811,61841,8,09/29/2020,Left Message,None
4812,143268,3,10/02/2020,Left Message,None
4813,43564,12,09/28/2020,Answered,No
4814,137362,12,10/01/2020,Bad Number,None
4815,2261,1,09/28/2020,Wrong Number,None
4816,102223,12,09/30/2020,Left Message,None
4817,138098,13,10/01/2020,Bad Number,None
4818,42812,11,09/28/2020,Left Message,None
4819,91009,10,09/30/2020,Answered,Yes
4820,79074,13,09/29/2020,Left Message,None
4821,136301,12,10/01/2020,Bad Number,None
4822,36451,10,09/28/2020,Left Message,None
4823,80449,13,09/29/2020,Left Message,None
4824,95687,11,09/30/2020,Bad Number,None
4825,97666,12,09/30/2020,Left Message,None
4826,37463,11,09/28/2020,Answered,Yes
4827,155901,6,10/02/2020,Left Message,None
4828,8723,1,09/28/2020,Left Message,None
4829,93617,11,09/30/2020,Left Message,None
4830,96426,11,09/30/2020,Left Message,None
4831,79484,13,09/29/2020,Left Message,None
4832,7522,1,09/28/2020,Wrong Number,None
4833,20320,1,09/30/2020,Wrong Number,None
4834,92208,11,09/30/2020,Left Message,None
4835,24305,1,10/01/2020,Wrong Number,None
4836,45309,12,09/28/2020,Left Message,None
4837,137021,12,10/01/2020,Bad Number,None
4838,11991,1,09/29/2020,Wrong Number,None
4839,87030,8,09/30/2020,Answered,Yes
4840,115885,2,10/01/2020,Left Message,None
4841,133022,11,10/01/2020,Left Message,None
4842,158295,7,10/02/2020,Left Message,None
4843,97201,12,09/30/2020,Answered,Yes
4844,66205,10,09/29/2020,Left Message,None
4845,118558,2,10/01/2020,Left Message,None
4846,42559,11,09/28/2020,Answered,Undecided
4847,119226,2,10/01/2020,Left Message,None
4848,9814,1,09/28/2020,Left Message,None
4849,100256,12,09/30/2020,Bad Number,None
4850,13999,1,09/29/2020,Left Message,None
4851,49899,13,09/28/2020,Answered,Refused
4852,102472,13,09/30/2020,Left Message,None
4853,46486,12,09/28/2020,Bad Number,None
4854,101014,12,09/30/2020,Answered,Refused
4855,156832,6,10/02/2020,Answered,Yes
4856,118396,2,10/01/2020,Left Message,None
4857,159356,7,10/02/2020,Left Message,None
4858,12944,1,09/29/2020,Wrong Number,None
4859,85123,15,09/29/2020,Left Message,None
4860,13962,1,09/29/2020,Left Message,None
4861,95302,11,09/30/2020,Answered,Refused
4862,1182,1,09/28/2020,Left Message,None
4863,77307,12,09/29/2020,Answered,Refused
4864,9373,1,09/28/2020,Left Message,None
4865,67078,10,09/29/2020,Left Message,None
4866,104652,13,09/30/2020,Answered,Refused
4867,145781,3,10/02/2020,Left Message,None
4868,2967,1,09/28/2020,Wrong Number,None
4869,142061,2,10/02/2020,Left Message,None
4870,151490,6,10/02/2020,Left Message,None
4871,91480,10,09/30/2020,Left Message,None
4872,125050,2,10/01/2020,Left Message,None
4873,38097,11,09/28/2020,Bad Number,None
4874,92946,11,09/30/2020,Left Message,None
4875,27688,1,10/02/2020,Wrong Number,None
4876,54774,15,09/28/2020,Bad Number,None
4877,38206,11,09/28/2020,Left Message,None
4878,151193,6,10/02/2020,Left Message,None
4879,79443,13,09/29/2020,Answered,Refused
4880,138457,14,10/01/2020,Bad Number,None
4881,140073,15,10/01/2020,Left Message,None
4882,76396,12,09/29/2020,Answered,Yes
4883,59398,8,09/29/2020,Left Message,None
4884,152657,6,10/02/2020,Left Message,None
4885,45255,12,09/28/2020,Bad Number,None
4886,161465,7,10/02/2020,Left Message,None
4887,97282,12,09/30/2020,Left Message,None
4888,65207,9,09/29/2020,Left Message,None
4889,85305,15,09/29/2020,Left Message,None
4890,130293,8,10/01/2020,Left Message,None
4891,102398,12,09/30/2020,Left Message,None
