,ID,Congressional District,Call Date,Disposition,Q1
1705,135539,11,10/01/2020,Left Message,Undecided
1706,93292,11,09/30/2020,Bad Number,Undecided
1707,120362,2,10/01/2020,Left Message,Undecided
1708,154661,6,10/02/2020,Left Message,Undecided
1709,95421,11,09/30/2020,Left Message,Undecided
1710,19956,1,09/30/2020,Wrong Number,Undecided
1711,126963,2,10/01/2020,Left Message,Undecided
1712,34876,10,09/28/2020,Left Message,Undecided
1713,118839,2,10/01/2020,Left Message,Undecided
1714,15933,1,09/30/2020,Wrong Number,Undecided
1715,30976,8,09/28/2020,Answered,Yes
1716,76216,12,09/29/2020,Left Message,Undecided
1717,50799,13,09/28/2020,Left Message,Undecided
1718,52181,14,09/28/2020,Left Message,Undecided
1719,132544,10,10/01/2020,Left Message,Undecided
1720,95889,11,09/30/2020,Answered,Yes
1721,144069,3,10/02/2020,Left Message,Undecided
1722,20252,1,09/30/2020,Wrong Number,Undecided
1723,54266,14,09/28/2020,Answered,No
1724,132081,10,10/01/2020,Left Message,Undecided
1725,72473,11,09/29/2020,Left Message,Undecided
1726,25382,1,10/01/2020,Left Message,Undecided
1727,101704,12,09/30/2020,Left Message,Undecided
1728,47536,12,09/28/2020,Left Message,Undecided
1729,139215,15,10/01/2020,Bad Number,Undecided
1730,51621,13,09/28/2020,Bad Number,Undecided
1731,116822,2,10/01/2020,Left Message,Undecided
1732,25649,1,10/01/2020,Left Message,Undecided
1733,157895,7,10/02/2020,Left Message,Undecided
1734,52088,14,09/28/2020,Left Message,Undecided
1735,158003,7,10/02/2020,Left Message,Undecided
1736,77649,12,09/29/2020,Wrong Number,Undecided
1737,89500,9,09/30/2020,Answered,Refused
1738,64773,9,09/29/2020,Left Message,Undecided
1739,70102,11,09/29/2020,Left Message,Undecided
1740,32306,9,09/28/2020,Left Message,Undecided
1741,47340,12,09/28/2020,Left Message,Undecided
1742,85496,8,09/30/2020,Left Message,Undecided
1743,152010,6,10/02/2020,Answered,Refused
1744,112822,1,10/01/2020,Answered,Yes
1745,27037,1,10/02/2020,Wrong Number,Undecided
1746,82768,15,09/29/2020,Bad Number,Undecided
1747,92126,11,09/30/2020,Bad Number,Undecided
1748,107144,14,09/30/2020,Left Message,Undecided
1749,734,1,09/28/2020,Left Message,Undecided
1750,144854,3,10/02/2020,Answered,Refused
1751,44963,12,09/28/2020,Answered,Refused
1752,51248,13,09/28/2020,Left Message,Undecided
1753,59492,8,09/29/2020,Left Message,Undecided
1754,69047,11,09/29/2020,Answered,Refused
1755,45097,12,09/28/2020,Left Message,Undecided
1756,162713,7,10/02/2020,Answered,Refused
1757,144970,3,10/02/2020,Left Message,Undecided
1758,3746,1,09/28/2020,Wrong Number,Undecided
1759,35170,10,09/28/2020,Left Message,Undecided
1760,111642,15,09/30/2020,Left Message,Undecided
1761,163677,8,10/02/2020,Left Message,Undecided
1762,88558,9,09/30/2020,Left Message,Undecided
1763,122817,2,10/01/2020,Left Message,Undecided
1764,128215,2,10/01/2020,Left Message,Undecided
1765,2559,1,09/28/2020,Wrong Number,Undecided
1766,36722,10,09/28/2020,Left Message,Undecided
1767,43311,12,09/28/2020,Left Message,Undecided
1768,52081,14,09/28/2020,Left Message,Undecided
1769,69165,11,09/29/2020,Bad Number,Undecided
1770,21460,1,10/01/2020,Wrong Number,Undecided
1771,144944,3,10/02/2020,Left Message,Undecided
1772,154524,6,10/02/2020,Left Message,Undecided
1773,78213,13,09/29/2020,Bad Number,Undecided
1774,33808,9,09/28/2020,Left Message,Undecided
1775,117768,2,10/01/2020,Left Message,Undecided
1776,30505,8,09/28/2020,Left Message,Undecided
1777,116814,2,10/01/2020,Left Message,Undecided
1778,131388,9,10/01/2020,Bad Number,Undecided
1779,13344,1,09/29/2020,Wrong Number,Undecided
1780,20672,1,09/30/2020,Wrong Number,Undecided
1781,41944,11,09/28/2020,Left Message,Undecided
1782,145011,3,10/02/2020,Left Message,Undecided
1783,141811,2,10/02/2020,Left Message,Undecided
1784,49999,13,09/28/2020,Bad Number,Undecided
1785,93281,11,09/30/2020,Left Message,Undecided
1786,122527,2,10/01/2020,Left Message,Undecided
1787,32077,9,09/28/2020,Left Message,Undecided
1788,137859,13,10/01/2020,Bad Number,Undecided
1789,1246,1,09/28/2020,Wrong Number,Undecided
1790,111795,15,09/30/2020,Left Message,Undecided
1791,51228,13,09/28/2020,Left Message,Undecided
1792,77521,12,09/29/2020,Answered,No
1793,11095,1,09/29/2020,Wrong Number,Undecided
1794,139278,15,10/01/2020,Bad Number,Undecided
1795,120607,2,10/01/2020,Left Message,Undecided
1796,37751,11,09/28/2020,Bad Number,Undecided
1797,142313,3,10/02/2020,Left Message,Undecided
1798,127333,2,10/01/2020,Left Message,Undecided
1799,149689,6,10/02/2020,Bad Number,Undecided
1800,99020,12,09/30/2020,Left Message,Undecided
1801,73450,11,09/29/2020,Bad Number,Undecided
1802,143688,3,10/02/2020,Left Message,Undecided
1803,97513,12,09/30/2020,Bad Number,Undecided
1804,161842,7,10/02/2020,Left Message,Undecided
1805,115970,2,10/01/2020,Left Message,Undecided
1806,11836,1,09/29/2020,Wrong Number,Undecided
1807,44513,12,09/28/2020,Bad Number,Undecided
1808,81247,14,09/29/2020,Left Message,Undecided
1809,137122,12,10/01/2020,Bad Number,Undecided
1810,157988,7,10/02/2020,Answered,Yes
1811,42567,11,09/28/2020,Left Message,Undecided
1812,74722,12,09/29/2020,Answered,Undecided
1813,68495,10,09/29/2020,Left Message,Undecided
1814,20830,1,09/30/2020,Wrong Number,Undecided
1815,22722,1,10/01/2020,Wrong Number,Undecided
1816,43703,12,09/28/2020,Bad Number,Undecided
1817,146641,3,10/02/2020,Answered,Yes
1818,131873,10,10/01/2020,Bad Number,Undecided
1819,106051,14,09/30/2020,Left Message,Undecided
1820,108968,15,09/30/2020,Answered,Refused
1821,117730,2,10/01/2020,Left Message,Undecided
1822,46198,12,09/28/2020,Left Message,Undecided
1823,58053,8,09/29/2020,Left Message,Undecided
1824,141887,2,10/02/2020,Left Message,Undecided
1825,146312,3,10/02/2020,Left Message,Undecided
1826,151169,6,10/02/2020,Answered,Refused
1827,111560,15,09/30/2020,Bad Number,Undecided
1828,151213,6,10/02/2020,Answered,Refused
1829,90184,10,09/30/2020,Left Message,Undecided
1830,40660,11,09/28/2020,Bad Number,Undecided
1831,71828,11,09/29/2020,Left Message,Undecided
1832,33512,9,09/28/2020,Bad Number,Undecided
1833,56073,15,09/28/2020,Answered,No
1834,33507,9,09/28/2020,Left Message,Undecided
1835,33103,9,09/28/2020,Left Message,Undecided
1836,147860,4,10/02/2020,Left Message,Undecided
1837,85507,8,09/30/2020,Left Message,Undecided
1838,127209,2,10/01/2020,Left Message,Undecided
1839,116117,2,10/01/2020,Left Message,Undecided
1840,163390,8,10/02/2020,Left Message,Undecided
1841,142461,3,10/02/2020,Answered,Yes
1842,58227,8,09/29/2020,Left Message,Undecided
1843,43595,12,09/28/2020,Left Message,Undecided
1844,164055,8,10/02/2020,Left Message,Undecided
1845,2920,1,09/28/2020,Do Not Call,Undecided
1846,154685,6,10/02/2020,Answered,No
1847,150833,6,10/02/2020,Left Message,Undecided
1848,140205,15,10/01/2020,Bad Number,Undecided
1849,104524,13,09/30/2020,Answered,Yes
1850,5133,1,09/28/2020,Left Message,Undecided
1851,37089,10,09/28/2020,Left Message,Undecided
1852,1922,1,09/28/2020,Left Message,Undecided
1853,45434,12,09/28/2020,Left Message,Undecided
1854,29745,8,09/28/2020,Answered,Undecided
1855,163800,8,10/02/2020,Left Message,Undecided
1856,83852,15,09/29/2020,Left Message,Undecided
1857,130531,9,10/01/2020,Bad Number,Undecided
1858,132373,10,10/01/2020,Bad Number,Undecided
1859,117129,2,10/01/2020,Left Message,Undecided
1860,36768,10,09/28/2020,Bad Number,Undecided
1861,73642,11,09/29/2020,Left Message,Undecided
1862,12656,1,09/29/2020,Wrong Number,Undecided
1863,21502,1,10/01/2020,Wrong Number,Undecided
1864,4295,1,09/28/2020,Wrong Number,Undecided
1865,44980,12,09/28/2020,Answered,No
1866,133712,11,10/01/2020,Bad Number,Undecided
1867,63487,9,09/29/2020,Left Message,Undecided
1868,92349,11,09/30/2020,Answered,Yes
1869,159661,7,10/02/2020,Left Message,Undecided
1870,92647,11,09/30/2020,Answered,Yes
1871,82422,14,09/29/2020,Left Message,Undecided
1872,19223,1,09/30/2020,Left Message,Undecided
1873,102166,12,09/30/2020,Left Message,Undecided
1874,58710,8,09/29/2020,Answered,Refused
1875,60416,8,09/29/2020,Bad Number,Undecided
1876,127768,2,10/01/2020,Left Message,Undecided
1877,122017,2,10/01/2020,Left Message,Undecided
1878,80777,14,09/29/2020,Left Message,Undecided
1879,146993,3,10/02/2020,Bad Number,Undecided
1880,28201,8,09/28/2020,Left Message,Undecided
1881,38842,11,09/28/2020,Bad Number,Undecided
1882,40005,11,09/28/2020,Left Message,Undecided
1883,89280,9,09/30/2020,Answered,No
1884,112276,1,10/01/2020,Answered,Refused
1885,66033,10,09/29/2020,Answered,Refused
1886,136247,12,10/01/2020,Bad Number,Undecided
1887,140018,15,10/01/2020,Bad Number,Undecided
1888,5605,1,09/28/2020,Wrong Number,Undecided
1889,76672,12,09/29/2020,Left Message,Undecided
1890,94934,11,09/30/2020,Bad Number,Undecided
1891,12015,1,09/29/2020,Wrong Number,Undecided
1892,14583,1,09/29/2020,Left Message,Undecided
1893,77855,12,09/29/2020,Answered,Refused
1894,130063,8,10/01/2020,Left Message,Undecided
1895,38377,11,09/28/2020,Answered,Refused
1896,105437,13,09/30/2020,Left Message,Undecided
1897,86568,8,09/30/2020,Left Message,Undecided
1898,62063,8,09/29/2020,Left Message,Undecided
1899,62218,8,09/29/2020,Answered,Refused
1900,634,1,09/28/2020,Left Message,Undecided
1901,12686,1,09/29/2020,Wrong Number,Undecided
1902,41764,11,09/28/2020,Bad Number,Undecided
1903,51324,13,09/28/2020,Left Message,Undecided
1904,70656,11,09/29/2020,Answered,No
1905,42184,11,09/28/2020,Bad Number,Undecided
1906,2403,1,09/28/2020,Wrong Number,Undecided
1907,30974,8,09/28/2020,Left Message,Undecided
1908,83220,15,09/29/2020,Answered,Refused
1909,145021,3,10/02/2020,Left Message,Undecided
1910,13107,1,09/29/2020,Wrong Number,Undecided
1911,75762,12,09/29/2020,Bad Number,Undecided
1912,57657,15,09/28/2020,Left Message,Undecided
1913,132403,10,10/01/2020,Left Message,Undecided
1914,44653,12,09/28/2020,Left Message,Undecided
1915,64198,9,09/29/2020,Left Message,Undecided
1916,82978,15,09/29/2020,Bad Number,Undecided
1917,7476,1,09/28/2020,Wrong Number,Undecided
1918,42590,11,09/28/2020,Left Message,Undecided
1919,102814,13,09/30/2020,Bad Number,Undecided
1920,78607,13,09/29/2020,Left Message,Undecided
1921,32150,9,09/28/2020,Answered,Undecided
1922,141545,2,10/02/2020,Answered,Yes
1923,124702,2,10/01/2020,Left Message,Undecided
1924,97601,12,09/30/2020,Left Message,Undecided
1925,148467,5,10/02/2020,Left Message,Undecided
1926,162939,7,10/02/2020,Left Message,Undecided
1927,81894,14,09/29/2020,Answered,No
1928,21289,1,09/30/2020,Wrong Number,Undecided
1929,65274,9,09/29/2020,Left Message,Undecided
1930,103123,13,09/30/2020,Answered,Refused
1931,4617,1,09/28/2020,Wrong Number,Undecided
1932,141839,2,10/02/2020,Left Message,Undecided
1933,11757,1,09/29/2020,Wrong Number,Undecided
1934,103300,13,09/30/2020,Left Message,Undecided
1935,88640,9,09/30/2020,Answered,Refused
1936,100300,12,09/30/2020,Bad Number,Undecided
1937,17761,1,09/30/2020,Wrong Number,Undecided
1938,106925,14,09/30/2020,Left Message,Undecided
1939,606,1,09/28/2020,Wrong Number,Undecided
1940,51595,13,09/28/2020,Bad Number,Undecided
1941,130677,9,10/01/2020,Bad Number,Undecided
1942,39250,11,09/28/2020,Left Message,Undecided
1943,88574,9,09/30/2020,Bad Number,Undecided
1944,51686,13,09/28/2020,Bad Number,Undecided
1945,55170,15,09/28/2020,Left Message,Undecided
1946,65477,9,09/29/2020,Left Message,Undecided
1947,2320,1,09/28/2020,Left Message,Undecided
1948,106391,14,09/30/2020,Left Message,Undecided
1949,119273,2,10/01/2020,Left Message,Undecided
1950,84815,15,09/29/2020,Left Message,Undecided
1951,127477,2,10/01/2020,Left Message,Undecided
1952,163496,8,10/02/2020,Left Message,Undecided
1953,130384,8,10/01/2020,Bad Number,Undecided
1954,114852,1,10/01/2020,Answered,No
1955,109421,15,09/30/2020,Left Message,Undecided
1956,158826,7,10/02/2020,Bad Number,Undecided
1957,74867,12,09/29/2020,Answered,Yes
1958,63945,9,09/29/2020,Answered,No
1959,142001,2,10/02/2020,Left Message,Undecided
1960,156594,6,10/02/2020,Answered,Refused
1961,6556,1,09/28/2020,Wrong Number,Undecided
1962,74810,12,09/29/2020,Answered,Yes
1963,36084,10,09/28/2020,Left Message,Undecided
1964,149401,6,10/02/2020,Left Message,Undecided
1965,68733,11,09/29/2020,Answered,Refused
1966,16713,1,09/30/2020,Wrong Number,Undecided
1967,28291,8,09/28/2020,Left Message,Undecided
1968,87965,8,09/30/2020,Left Message,Undecided
1969,36999,10,09/28/2020,Left Message,Undecided
1970,149213,6,10/02/2020,Left Message,Undecided
1971,20092,1,09/30/2020,Wrong Number,Undecided
1972,31054,8,09/28/2020,Left Message,Undecided
1973,47518,12,09/28/2020,Bad Number,Undecided
1974,11691,1,09/29/2020,Wrong Number,Undecided
1975,57950,15,09/28/2020,Answered,Refused
1976,95545,11,09/30/2020,Left Message,Undecided
1977,8862,1,09/28/2020,Left Message,Undecided
1978,121298,2,10/01/2020,Left Message,Undecided
1979,132948,11,10/01/2020,Bad Number,Undecided
1980,13157,1,09/29/2020,Wrong Number,Undecided
1981,159102,7,10/02/2020,Bad Number,Undecided
1982,81322,14,09/29/2020,Answered,Yes
1983,53356,14,09/28/2020,Left Message,Undecided
1984,20901,1,09/30/2020,Wrong Number,Undecided
1985,50652,13,09/28/2020,Left Message,Undecided
1986,148531,6,10/02/2020,Left Message,Undecided
1987,82444,14,09/29/2020,Left Message,Undecided
1988,1724,1,09/28/2020,Left Message,Undecided
1989,150595,6,10/02/2020,Left Message,Undecided
1990,37286,11,09/28/2020,Bad Number,Undecided
1991,29374,8,09/28/2020,Left Message,Undecided
1992,141501,2,10/02/2020,Left Message,Undecided
1993,125418,2,10/01/2020,Left Message,Undecided
1994,146631,3,10/02/2020,Bad Number,Undecided
1995,66116,10,09/29/2020,Bad Number,Undecided
1996,51961,14,09/28/2020,Left Message,Undecided
1997,149202,6,10/02/2020,Left Message,Undecided
1998,82749,15,09/29/2020,Left Message,Undecided
1999,14825,1,09/29/2020,Wrong Number,Undecided
2000,4400,1,09/28/2020,Left Message,Undecided
2001,96560,11,09/30/2020,Left Message,Undecided
2002,61670,8,09/29/2020,Left Message,Undecided
2003,132215,10,10/01/2020,Bad Number,Undecided
2004,160625,7,10/02/2020,Left Message,Undecided
2005,133862,11,10/01/2020,Bad Number,Undecided
2006,120629,2,10/01/2020,Left Message,Undecided
2007,116454,2,10/01/2020,Left Message,Undecided
2008,40585,11,09/28/2020,Bad Number,Undecided
2009,46111,12,09/28/2020,Left Message,Undecided
2010,55962,15,09/28/2020,Bad Number,Undecided
2011,7182,1,09/28/2020,Wrong Number,Undecided
2012,138863,14,10/01/2020,Bad Number,Undecided
2013,13450,1,09/29/2020,Wrong Number,Undecided
2014,64578,9,09/29/2020,Left Message,Undecided
2015,86913,8,09/30/2020,Answered,No
2016,150486,6,10/02/2020,Left Message,Undecided
2017,134391,11,10/01/2020,Left Message,Undecided
2018,67258,10,09/29/2020,Left Message,Undecided
2019,103674,13,09/30/2020,Bad Number,Undecided
2020,135414,11,10/01/2020,Left Message,Undecided
2021,137347,12,10/01/2020,Left Message,Undecided
2022,91509,10,09/30/2020,Left Message,Undecided
2023,115756,2,10/01/2020,Left Message,Undecided
2024,13126,1,09/29/2020,Wrong Number,Undecided
2025,106416,14,09/30/2020,Left Message,Undecided
2026,146279,3,10/02/2020,Left Message,Undecided
2027,121709,2,10/01/2020,Left Message,Undecided
2028,10514,1,09/29/2020,Wrong Number,Undecided
2029,114832,1,10/01/2020,Answered,No
2030,81414,14,09/29/2020,Answered,Refused
2031,156523,6,10/02/2020,Left Message,Undecided
2032,12357,1,09/29/2020,Wrong Number,Undecided
2033,38285,11,09/28/2020,Left Message,Undecided
2034,38110,11,09/28/2020,Left Message,Undecided
2035,129928,8,10/01/2020,Left Message,Undecided
2036,81650,14,09/29/2020,Left Message,Undecided
2037,96981,12,09/30/2020,Answered,Yes
2038,107692,14,09/30/2020,Left Message,Undecided
2039,48790,13,09/28/2020,Left Message,Undecided
2040,48985,13,09/28/2020,Left Message,Undecided
2041,31404,8,09/28/2020,Answered,Refused
2042,150193,6,10/02/2020,Bad Number,Undecided
2043,8148,1,09/28/2020,Left Message,Undecided
2044,124902,2,10/01/2020,Left Message,Undecided
2045,100304,12,09/30/2020,Left Message,Undecided
2046,31507,8,09/28/2020,Bad Number,Undecided
2047,94697,11,09/30/2020,Left Message,Undecided
2048,65879,9,09/29/2020,Left Message,Undecided
2049,29025,8,09/28/2020,Left Message,Undecided
2050,471,1,09/28/2020,Left Message,Undecided
2051,98747,12,09/30/2020,Left Message,Undecided
2052,87227,8,09/30/2020,Left Message,Undecided
2053,75840,12,09/29/2020,Left Message,Undecided
2054,2863,1,09/28/2020,Wrong Number,Undecided
2055,89043,9,09/30/2020,Bad Number,Undecided
2056,97844,12,09/30/2020,Answered,Yes
2057,120448,2,10/01/2020,Left Message,Undecided
2058,12200,1,09/29/2020,Wrong Number,Undecided
2059,25698,1,10/01/2020,Left Message,Undecided
2060,72703,11,09/29/2020,Left Message,Undecided
2061,124934,2,10/01/2020,Left Message,Undecided
2062,119465,2,10/01/2020,Left Message,Undecided
2063,8103,1,09/28/2020,Left Message,Undecided
2064,32678,9,09/28/2020,Bad Number,Undecided
2065,23123,1,10/01/2020,Wrong Number,Undecided
2066,145859,3,10/02/2020,Left Message,Undecided
2067,153416,6,10/02/2020,Answered,Refused
2068,45984,12,09/28/2020,Left Message,Undecided
2069,137013,12,10/01/2020,Bad Number,Undecided
2070,15434,1,09/29/2020,Wrong Number,Undecided
2071,10527,1,09/29/2020,Wrong Number,Undecided
2072,111860,15,09/30/2020,Left Message,Undecided
2073,151717,6,10/02/2020,Bad Number,Undecided
2074,137147,12,10/01/2020,Bad Number,Undecided
2075,122123,2,10/01/2020,Left Message,Undecided
2076,86831,8,09/30/2020,Left Message,Undecided
2077,127710,2,10/01/2020,Left Message,Undecided
2078,5792,1,09/28/2020,Wrong Number,Undecided
2079,74882,12,09/29/2020,Bad Number,Undecided
2080,64168,9,09/29/2020,Bad Number,Undecided
2081,99566,12,09/30/2020,Answered,Yes
2082,136831,12,10/01/2020,Bad Number,Undecided
2083,9332,1,09/28/2020,Left Message,Undecided
2084,105747,14,09/30/2020,Answered,Yes
2085,50140,13,09/28/2020,Left Message,Undecided
2086,75411,12,09/29/2020,Answered,Undecided
2087,38001,11,09/28/2020,Bad Number,Undecided
2088,74253,12,09/29/2020,Left Message,Undecided
2089,5680,1,09/28/2020,Left Message,Undecided
2090,13981,1,09/29/2020,Answered,Yes
2091,158722,7,10/02/2020,Answered,Refused
2092,84047,15,09/29/2020,Left Message,Undecided
2093,55665,15,09/28/2020,Bad Number,Undecided
2094,154790,6,10/02/2020,Answered,Refused
2095,1212,1,09/28/2020,Left Message,Undecided
2096,12544,1,09/29/2020,Wrong Number,Undecided
2097,49905,13,09/28/2020,Bad Number,Undecided
2098,147678,4,10/02/2020,Bad Number,Undecided
2099,31914,9,09/28/2020,Left Message,Undecided
2100,35650,10,09/28/2020,Bad Number,Undecided
2101,118385,2,10/01/2020,Left Message,Undecided
2102,95826,11,09/30/2020,Bad Number,Undecided
2103,71848,11,09/29/2020,Answered,Yes
2104,96612,11,09/30/2020,Left Message,Undecided
2105,8345,1,09/28/2020,Left Message,Undecided
2106,92355,11,09/30/2020,Left Message,Undecided
2107,131529,9,10/01/2020,Left Message,Undecided
2108,61414,8,09/29/2020,Left Message,Undecided
2109,20817,1,09/30/2020,Wrong Number,Undecided
2110,134188,11,10/01/2020,Left Message,Undecided
2111,95107,11,09/30/2020,Answered,Yes
2112,14750,1,09/29/2020,Wrong Number,Undecided
2113,129963,8,10/01/2020,Bad Number,Undecided
2114,57610,15,09/28/2020,Left Message,Undecided
2115,96929,12,09/30/2020,Left Message,Undecided
2116,153433,6,10/02/2020,Left Message,Undecided
2117,40490,11,09/28/2020,Left Message,Undecided
2118,2131,1,09/28/2020,Wrong Number,Undecided
2119,79846,13,09/29/2020,Answered,Yes
2120,153801,6,10/02/2020,Left Message,Undecided
2121,82916,15,09/29/2020,Left Message,Undecided
